ID,ImageID,OTUID,Assemblage,CSize,B1a_raw,B2a_raw,B3a_raw,L1a_raw,L2a_raw,L3a_raw,L4a_raw,Pp_raw,B2p_raw,B3p_raw,L2p_raw,L3p_raw,L4p_raw,B1a_cor,B2a_cor,B3a_cor,L1a_cor,L2a_cor,L3a_cor,L4a_cor,Pp_cor,B2p_cor,B3p_cor,L2p_cor,L3p_cor,L4p_cor
509,2931,10037,Kozi Grzbiet 2,1756,42,46,46,55,51,43,53,53,58,61,58,52,52,52.21,56.85,56.09,58.85,56.76,52.44,60.67,64.24,74.98,74.75,72.26,69.66,58.47
508,2954,10037,Kozi Grzbiet 2,1699,41,40,41,59,45,39,49,56,54,50,46,39,48,54.37,54.21,54.22,64.04,52.54,51.37,59.05,70.72,76.24,68.01,64.68,62.13,56.47
507,2966,10037,Kozi Grzbiet 2,1846,65,72,62,70,71,74,72,49,86,83,71,80,55,70.22,77.54,67.16,71.97,73.94,78.83,75.92,54.74,94.67,90.02,78.29,89.02,58.3
506,2976,10037,Kozi Grzbiet 2,1761,34,32,52,52,40,56,51,85,62,62,59,69,64,43.93,42.56,61.82,55.74,45.6,65.19,58.46,95.93,78.52,75.38,72.87,86.18,70.29
505,2921,10037,Kozi Grzbiet 2,1750,71,84,64,76,76,78,78,88,83,65,82,85,100,81.54,95.21,74.42,79.97,81.94,87.75,85.92,99.6,100.53,79.2,96.73,103.24,106.68
504,2938,10037,Kozi Grzbiet 2,1849,39,45,35,58,44,55,55,73,65,57,59,59,64,44.05,50.37,39.99,59.9,46.85,59.67,58.79,78.56,73.4,63.8,66.05,67.74,67.2
503,2957,10037,Kozi Grzbiet 2,1679,42,44,46,43,43,37,46,57,57,53,59,48,53,56.48,59.39,60.31,48.46,51.16,50.4,56.88,72.94,81.08,72.5,79.23,73.05,62.17
502,2972,10037,Kozi Grzbiet 2,1714,36,42,36,57,48,51,47,62,55,65,60,58,55,48.54,55.33,48.39,61.73,55.07,62.6,56.42,75.8,75.85,81.89,77.52,79.69,62.94
501,2980,10037,Kozi Grzbiet 2,1639,48,49,46,56,54,55,53,65,58,58,64,58,69,64.7,66.75,62.51,62.29,63.42,70.45,65.55,83.38,85.77,80.49,87.33,86.89,79.58
500,2929,10037,Kozi Grzbiet 2,1822,44,54,43,50,52,54,54,64,68,58,65,63,65,50.55,60.96,49.47,52.47,55.69,60.06,58.92,71.21,78.89,66.82,74.15,74.33,69.15
499,3046,10037,Kozi Grzbiet 2,1859,50,51,39,53,54,52,65,73,70,63,74,70,74,54.5,55.78,43.44,54.69,56.53,56.16,68.38,77.95,77.47,69.05,80.28,77.78,76.85
498,2942,10037,Kozi Grzbiet 2,1786,75,59,68,71,73,70,66,80,90,85,86,88,85,83.55,68.08,76.45,74.22,77.82,77.91,72.42,89.4,104.21,96.51,97.94,102.78,90.41
497,2962,10037,Kozi Grzbiet 2,1940,63,68,67,66,60,58,66,85,73,81,71,81,73,63.0,68.0,67.0,66.0,60.0,58.0,66.0,85.0,73.0,81.0,71.0,81.0,73.0
496,2975,10037,Kozi Grzbiet 2,1807,44,43,49,47,53,46,45,60,53,47,58,58,55,51.38,50.84,56.29,49.78,57.16,52.83,50.54,68.12,65.27,56.94,68.31,70.77,59.67
495,2933,10037,Kozi Grzbiet 2,1836,48,41,55,58,59,59,73,74,68,62,76,81,73,53.77,47.13,60.7,60.17,62.25,64.34,77.34,80.35,77.6,69.77,84.06,90.98,76.65
494,2956,10037,Kozi Grzbiet 2,1864,57,54,61,51,61,65,68,77,74,79,73,75,75,61.22,58.48,65.17,52.59,63.38,68.9,71.17,81.64,81.01,84.68,78.89,82.3,77.67
493,2971,10037,Kozi Grzbiet 2,1781,45,41,50,48,43,38,33,60,52,50,43,48,48,53.82,50.38,58.72,51.32,47.97,46.16,39.63,69.71,66.67,61.88,55.32,63.26,53.59
492,2978,10037,Kozi Grzbiet 2,1782,45,49,64,58,52,53,54,63,53,47,64,68,57,53.77,58.32,72.67,61.3,56.94,61.11,60.59,72.65,67.58,58.81,76.25,83.17,62.55
491,3189,826,Korotoyak-4,1787,55,55,58,59,57,58,61,77,61,60,72,69,62,57.22,58.89,55.12,65.03,57.76,59.97,66.45,80.89,66.67,64.53,76.75,75.33,67.73
490,3201,826,Korotoyak-4,1726,68,66,63,66,66,61,59,94,82,73,75,77,77,71.32,71.8,58.7,75.0,67.14,63.95,67.12,99.8,90.46,79.77,82.08,86.45,85.54
489,3182,826,Korotoyak-4,1795,59,54,52,63,57,63,64,68,76,79,80,81,85,61.08,57.64,49.3,68.64,57.71,64.85,69.09,71.64,81.3,83.24,84.44,86.92,90.36
488,3184,826,Korotoyak-4,1726,57,50,59,50,52,59,51,65,52,54,62,69,57,60.32,55.8,54.7,59.0,53.14,61.95,59.12,70.8,60.46,60.77,69.08,78.45,65.54
487,3196,826,Korotoyak-4,1744,44,44,46,54,56,54,53,67,57,53,54,62,49,47.0,49.24,42.12,62.13,57.03,56.66,60.33,72.23,64.63,59.11,60.39,70.53,56.71
486,3204,826,Korotoyak-4,1669,62,59,57,65,72,75,73,65,81,67,85,80,84,66.34,66.59,51.37,76.78,73.49,78.85,83.63,72.58,92.06,75.85,94.26,92.36,95.18
485,3178,826,Korotoyak-4,1844,45,48,40,53,63,58,59,70,62,48,64,65,64,46.2,50.1,38.44,56.26,63.41,59.07,61.94,72.1,65.06,50.45,66.56,68.42,67.09
484,3188,826,Korotoyak-4,1677,63,58,65,55,72,64,65,76,74,66,76,76,73,67.2,65.34,59.56,66.39,73.44,67.73,75.28,83.33,84.7,74.56,84.96,87.95,83.81
483,3200,826,Korotoyak-4,1794,61,55,55,65,67,45,51,73,68,70,70,70,66,63.1,58.67,52.28,70.69,67.72,46.86,56.14,76.67,73.35,74.28,74.48,75.98,71.4
482,3181,826,Korotoyak-4,1618,46,48,55,44,50,48,47,64,52,59,56,59,46,51.26,57.19,48.19,58.26,51.8,52.67,59.87,73.18,65.39,69.72,67.22,73.96,59.53
481,3195,826,Korotoyak-4,1747,80,85,85,81,75,83,78,95,88,75,77,84,94,82.94,90.15,81.19,88.98,76.01,85.61,85.2,100.14,95.5,81.0,83.28,92.38,101.57
480,3203,826,Korotoyak-4,1810,58,53,50,57,52,52,50,74,70,65,68,66,62,59.81,56.17,47.65,61.91,52.62,53.61,54.44,77.17,74.62,68.69,71.87,71.16,66.66
479,3187,826,Korotoyak-4,1788,61,51,63,69,62,70,65,72,69,53,79,87,82,63.21,54.86,60.14,74.99,62.76,71.96,70.4,75.85,74.62,57.5,83.71,93.28,87.68
478,3199,826,Korotoyak-4,1784,65,59,61,64,65,67,73,87,70,70,75,88,68,67.28,62.98,58.05,70.18,65.78,69.02,78.58,90.98,75.81,74.64,79.86,94.49,73.86
477,3180,826,Korotoyak-4,1807,52,59,49,63,59,59,53,77,67,66,69,72,72,53.87,62.26,46.58,68.06,59.64,60.66,57.57,80.26,71.75,69.8,72.98,77.31,76.8
476,3191,826,Korotoyak-4,1911,67,71,58,70,68,70,73,82,84,80,82,87,74,67.0,71.0,58.0,70.0,68.0,70.0,73.0,82.0,84.0,80.0,82.0,87.0,74.0
475,3202,826,Korotoyak-4,1770,60,56,70,65,62,70,75,78,79,80,84,86,80,62.53,60.42,66.72,71.86,62.87,72.25,81.19,82.42,85.45,85.16,89.4,93.2,86.51
474,3186,826,Korotoyak-4,1824,60,49,67,59,60,54,57,72,66,58,72,73,70,61.56,51.73,64.98,63.23,60.54,55.39,60.82,74.73,69.98,61.18,75.33,77.44,74.02
473,3197,826,Korotoyak-4,1829,62,67,60,70,70,75,84,73,91,84,83,89,83,63.47,69.57,58.09,73.99,70.5,76.31,87.6,75.57,94.75,87.0,86.14,93.19,86.79
472,3179,826,Korotoyak-4,1716,49,40,56,58,66,54,45,66,65,57,65,61,55,52.5,46.12,51.46,67.49,67.2,57.11,53.56,72.11,73.91,64.13,72.46,70.96,64.0
471,4001,998,Kartstein,1950,84,65,82,67,70,71,73,66,57,53,55,60,58,90.59,68.0,85.81,70.76,76.29,76.67,78.91,67.65,56.86,55.12,57.26,62.91,60.76
470,3993,998,Kartstein,1978,80,74,90,68,74,77,79,61,55,47,52,48,51,83.75,75.71,92.17,70.14,77.58,80.23,82.36,61.94,54.92,48.21,53.29,49.66,52.57
469,3997,998,Kartstein,1694,50,55,61,58,50,50,53,59,54,42,48,44,45,82.57,69.83,79.82,76.56,81.06,78.0,82.17,67.17,53.31,52.47,59.17,58.36,58.63
468,3992,998,Kartstein,2015,86,68,82,90,82,83,89,66,58,54,64,64,63,86.0,68.0,82.0,90.0,82.0,83.0,89.0,66.0,58.0,54.0,64.0,64.0,63.0
467,3995,998,Kartstein,1977,65,67,58,67,75,72,71,53,44,37,52,50,49,68.86,68.76,60.23,69.2,78.68,75.31,74.45,53.97,43.92,38.24,53.32,51.7,50.61
466,4004,998,Kartstein,2008,82,72,80,72,80,68,78,76,52,58,57,58,59,82.71,72.32,80.41,72.4,80.68,68.61,78.64,76.18,51.99,58.23,57.24,58.31,59.3
465,3994,998,Kartstein,1970,82,61,77,68,84,84,79,71,53,56,65,60,61,86.57,63.08,79.64,70.6,88.35,87.93,83.09,72.15,52.9,57.47,66.57,62.01,62.91
464,3627,988,Kama-Volga,1914,78,59,82,76,78,79,74,74,53,51,47,54,61,109.73,92.49,100.66,98.01,101.96,100.31,100.26,87.89,67.51,69.87,66.98,74.1,76.31
463,3620,988,Kama-Volga,2160,85,64,79,88,84,85,82,89,64,64,56,82,73,89.05,68.28,81.38,90.81,87.06,87.72,85.35,90.77,65.85,66.41,58.55,84.57,74.95
462,3631,988,Kama-Volga,2010,76,77,97,86,95,97,82,82,69,69,74,77,73,96.93,99.09,109.31,100.52,110.81,111.05,99.32,91.16,78.57,81.45,87.18,90.26,83.1
461,3625,988,Kama-Volga,1908,54,51,67,64,65,81,74,59,47,41,40,43,46,86.4,85.2,86.06,86.48,89.47,102.76,100.82,73.19,61.82,60.27,60.4,63.53,61.64
460,3619,988,Kama-Volga,2138,80,79,64,93,87,84,82,60,57,59,59,59,53,86.53,85.89,67.84,97.53,91.93,88.38,87.4,62.86,59.98,62.88,63.11,63.13,56.15
459,3629,988,Kama-Volga,2060,80,67,74,76,75,81,73,84,56,59,58,63,73,95.3,83.15,83.0,86.62,86.56,91.28,85.67,90.7,63.0,68.1,67.64,72.69,80.38
458,3623,988,Kama-Volga,2170,81,85,85,78,93,85,89,64,51,54,63,62,58,83.93,88.09,86.72,80.03,95.21,86.96,91.42,65.28,52.34,55.74,64.84,63.85,59.41
457,3633,988,Kama-Volga,2114,85,69,82,79,83,88,73,73,58,64,64,59,69,94.23,78.74,87.43,85.4,89.97,94.2,80.64,77.04,62.22,69.49,69.81,64.85,73.45
456,3618,988,Kama-Volga,1932,45,31,39,47,45,41,47,63,48,42,47,48,53,74.7,62.35,56.47,67.61,67.43,60.95,71.59,76.01,61.58,59.67,65.7,66.82,67.33
455,3628,988,Kama-Volga,2196,84,75,69,78,76,83,84,80,63,60,68,68,73,84.0,75.0,69.0,78.0,76.0,83.0,84.0,80.0,63.0,60.0,68.0,68.0,73.0
454,3621,988,Kama-Volga,2094,73,73,66,63,64,73,69,75,54,54,52,54,64,84.48,85.11,72.75,70.96,72.67,80.71,78.5,80.03,59.25,60.83,59.23,61.27,69.54
453,3632,988,Kama-Volga,2112,85,76,87,74,78,71,76,93,75,70,74,77,73,94.45,85.98,92.56,80.56,85.14,77.35,83.82,97.14,79.32,75.62,79.95,82.99,77.56
452,3617,988,Kama-Volga,1925,42,38,39,54,50,45,35,57,38,38,44,50,50,72.49,70.18,56.93,75.16,73.03,65.48,60.24,70.35,51.94,56.13,63.2,69.32,64.71
451,3565,985,Kabardino-Balkariya,2156,80,78,95,83,91,88,90,74,60,62,62,66,71,78.36,75.09,97.99,87.02,90.12,87.4,91.04,72.92,60.91,61.21,61.97,67.37,72.65
450,3572,985,Kabardino-Balkariya,2152,72,73,85,74,92,86,84,60,59,60,64,65,60,70.28,69.95,88.14,78.22,91.08,85.37,85.1,58.86,59.95,59.17,63.97,66.44,61.74
449,3561,985,Kabardino-Balkariya,2194,79,77,104,69,77,87,84,58,65,64,67,70,67,78.13,75.45,105.59,71.13,76.53,86.68,84.55,57.43,65.48,63.58,66.99,70.73,67.88
448,3568,985,Kabardino-Balkariya,2163,75,73,76,85,72,71,60,80,57,56,68,61,57,73.51,70.34,78.73,88.67,71.19,70.46,60.95,79.01,57.83,55.27,67.97,62.25,58.51
447,3597,985,Kabardino-Balkariya,2154,75,76,81,76,86,82,74,75,53,63,57,65,65,73.32,73.02,84.06,80.12,85.1,81.39,75.07,73.89,53.93,62.19,56.97,66.4,66.69
446,3564,985,Kabardino-Balkariya,2217,78,76,81,85,78,79,79,83,58,73,54,67,64,77.6,75.28,81.74,85.99,77.78,78.85,79.26,82.73,58.22,72.8,53.99,67.34,64.41
445,3571,985,Kabardino-Balkariya,2090,88,87,78,74,86,80,74,79,55,63,57,60,68,85.03,81.72,83.43,81.3,84.4,78.92,75.9,77.03,56.65,61.56,56.95,62.49,71.0
444,3560,985,Kabardino-Balkariya,2227,78,83,80,83,82,81,76,73,58,67,58,60,64,77.8,82.64,80.37,83.5,81.89,80.93,76.13,72.87,58.11,66.9,58.0,60.17,64.2
443,3567,985,Kabardino-Balkariya,2204,78,70,85,82,89,83,84,81,63,62,58,61,67,77.33,68.81,86.22,83.64,88.64,82.76,84.43,80.56,63.37,61.68,57.99,61.56,67.67
442,3596,985,Kabardino-Balkariya,2080,74,77,81,76,81,88,82,88,56,73,58,65,61,70.83,71.36,86.8,83.79,79.29,86.85,84.03,85.9,57.76,71.46,57.95,67.66,64.2
441,3563,985,Kabardino-Balkariya,2177,71,78,85,79,80,73,80,77,61,58,59,57,63,69.79,75.84,87.22,81.98,79.35,72.56,80.77,76.2,61.67,57.41,58.98,58.02,64.22
440,3570,985,Kabardino-Balkariya,2237,73,62,80,76,74,69,70,77,53,63,62,70,71,73.0,62.0,80.0,76.0,74.0,69.0,70.0,77.0,53.0,63.0,62.0,70.0,71.0
439,3599,985,Kabardino-Balkariya,2054,83,74,71,70,76,74,66,71,55,63,63,59,60,79.3,67.42,77.76,79.08,74.01,72.65,68.36,68.55,57.05,61.2,62.94,62.1,63.74
438,3559,985,Kabardino-Balkariya,2211,70,63,73,75,76,75,73,67,67,63,69,59,67,69.47,62.07,73.96,76.29,75.72,74.81,73.34,66.65,67.29,62.74,68.99,59.44,67.53
437,3566,985,Kabardino-Balkariya,2178,85,79,84,80,81,72,73,71,51,60,57,64,61,83.81,76.88,86.18,82.93,80.36,71.57,73.76,70.21,51.66,59.42,56.98,65.0,62.2
436,3575,985,Kabardino-Balkariya,2142,74,69,74,77,74,70,65,76,59,57,60,58,66,72.08,65.59,77.51,81.71,72.97,69.3,66.23,74.73,60.06,56.07,59.97,59.61,67.94
435,3562,985,Kabardino-Balkariya,2210,84,74,80,84,80,84,71,82,54,64,55,71,61,83.45,73.03,81.0,85.34,79.71,83.8,71.35,81.64,54.3,63.74,54.99,71.46,61.55
434,3569,985,Kabardino-Balkariya,2189,70,66,73,82,79,80,71,78,56,54,59,59,67,69.03,64.27,74.77,84.38,78.48,79.65,71.62,77.36,56.54,53.53,58.98,59.81,67.98
433,3598,985,Kabardino-Balkariya,2128,67,65,75,72,77,73,77,75,68,71,59,74,67,64.8,61.08,79.02,77.41,75.81,72.2,78.41,73.54,69.22,69.93,58.96,75.84,69.23
432,3305,981,Ilovayski Kordon,1685,44,45,32,47,46,38,37,49,44,40,39,49,47,63.76,63.7,52.78,68.56,64.32,55.6,61.54,72.76,69.83,61.45,62.15,87.27,75.92
431,3325,981,Ilovayski Kordon,1796,51,55,63,90,66,61,61,65,58,64,65,68,64,61.31,64.76,73.84,101.24,75.56,70.18,73.8,77.39,71.47,75.19,77.08,87.96,79.08
430,3312,981,Ilovayski Kordon,1795,45,46,47,48,49,41,37,61,44,48,54,55,50,55.39,55.84,57.93,59.34,58.64,50.26,49.9,73.49,57.58,59.28,66.18,75.12,65.21
429,3331,981,Ilovayski Kordon,1839,81,65,59,78,77,78,75,83,84,72,79,99,81,87.64,71.29,65.99,85.25,83.16,83.92,83.25,90.99,92.68,79.21,86.78,111.87,90.72
428,3324,981,Ilovayski Kordon,1710,51,45,50,53,46,56,61,66,79,56,69,67,63,68.63,61.69,68.54,72.24,62.35,71.71,82.89,87.2,102.04,75.14,89.66,101.14,88.8
427,3310,981,Ilovayski Kordon,1705,40,44,48,50,50,47,41,51,49,41,50,53,46,58.06,61.09,66.99,69.7,66.74,63.08,63.42,72.71,72.6,60.6,71.16,87.97,72.42
426,3330,981,Ilovayski Kordon,1917,61,60,58,62,63,64,73,90,88,70,79,91,85,61.0,60.0,58.0,62.0,63.0,64.0,73.0,90.0,88.0,70.0,79.0,91.0,85.0
425,3323,981,Ilovayski Kordon,1683,73,55,42,61,59,67,57,73,72,61,65,70,70,92.93,73.87,62.96,82.75,77.48,84.75,81.75,96.96,98.05,82.63,88.35,108.6,99.16
424,3309,981,Ilovayski Kordon,1649,40,31,36,43,46,42,37,50,46,44,49,39,40,62.83,52.61,60.01,67.91,67.17,62.33,65.35,77.45,75.83,68.78,75.75,83.2,73.4
423,3326,981,Ilovayski Kordon,1827,72,55,55,59,68,60,63,77,72,64,62,66,66,79.67,62.26,63.06,67.36,75.11,66.83,72.52,86.22,82.02,72.32,70.98,80.84,77.22
422,3322,981,Ilovayski Kordon,1861,64,54,55,71,56,59,53,54,70,57,67,85,69,68.77,58.51,60.02,76.2,60.42,63.25,58.92,59.73,76.23,62.18,72.59,94.24,75.98
421,4613,426,Hundsheim,1802,46,37,54,45,45,41,53,71,63,51,66,61,55,48.51,37.89,56.52,49.83,47.25,40.67,55.4,72.8,66.15,55.88,69.67,66.12,55.67
420,4577,426,Hundsheim,1783,46,35,38,42,45,44,48,67,53,51,49,56,46,49.04,36.08,41.05,47.84,47.72,43.6,50.9,69.17,56.8,56.9,53.44,62.18,46.81
419,4585,426,Hundsheim,1783,54,50,59,57,57,47,66,69,58,67,71,63,68,57.04,51.08,62.05,62.84,59.72,46.6,68.9,71.17,61.8,72.9,75.44,69.18,68.81
418,4595,426,Hundsheim,1716,52,50,55,48,42,54,47,66,60,58,57,63,54,56.89,51.73,59.9,57.4,46.38,53.35,51.67,69.49,66.12,67.5,64.14,72.95,55.31
417,4607,426,Hundsheim,1753,55,60,58,64,50,57,60,79,65,72,71,68,60,58.87,61.37,61.88,71.44,53.47,56.49,63.69,81.76,69.84,79.51,76.65,75.87,61.03
416,4616,426,Hundsheim,1816,38,42,42,57,53,34,43,60,49,52,57,61,49,40.13,42.75,44.13,61.09,54.91,33.72,45.03,61.52,51.66,56.13,60.11,65.33,49.57
415,4580,426,Hundsheim,1625,52,46,57,46,51,50,52,71,51,53,63,53,65,59.4,48.63,64.43,60.24,57.64,49.02,59.07,76.29,60.27,67.38,73.82,68.07,66.98
414,4588,426,Hundsheim,1757,51,52,61,47,45,58,55,68,59,57,62,67,63,54.76,53.33,64.77,54.23,48.37,57.5,58.59,70.68,63.7,64.3,67.49,74.65,64.0
413,4600,426,Hundsheim,1605,36,46,41,42,40,44,43,55,54,43,51,47,54,43.95,48.82,48.98,57.3,47.13,42.95,50.6,60.68,63.96,58.45,62.62,63.19,56.12
412,4611,426,Hundsheim,1843,63,55,53,65,66,49,62,72,63,65,75,75,73,64.38,55.49,54.39,67.66,67.24,48.82,63.32,72.99,64.73,67.68,77.02,77.81,73.37
411,4574,426,Hundsheim,1794,32,35,35,39,33,35,35,46,46,44,52,49,44,34.73,35.97,37.74,44.26,35.45,34.64,37.61,47.95,49.42,49.31,56.0,54.57,44.73
410,4584,426,Hundsheim,1733,45,47,47,48,61,44,44,66,63,67,67,75,65,49.42,48.57,51.43,56.5,64.96,43.42,48.22,69.16,68.53,75.58,73.46,83.99,66.18
409,4594,426,Hundsheim,1782,37,42,46,41,50,44,44,60,53,44,56,50,59,40.07,43.09,49.08,46.9,52.75,43.59,46.93,62.19,56.84,49.95,60.48,56.24,59.82
408,4606,426,Hundsheim,1683,45,46,50,44,53,57,57,73,60,52,63,61,63,50.8,48.06,55.82,55.16,58.2,56.23,62.54,77.14,67.26,63.27,71.48,72.81,64.55
407,4615,426,Hundsheim,1732,58,50,47,50,58,55,57,74,65,61,71,68,71,62.45,51.58,51.46,58.55,61.99,54.41,61.25,77.18,70.57,69.64,77.5,77.05,72.19
406,4579,426,Hundsheim,1757,43,45,64,38,40,45,51,61,60,67,49,55,60,46.76,46.33,67.77,45.23,43.37,44.5,54.59,63.68,64.7,74.3,54.49,62.65,61.0
405,4587,426,Hundsheim,1893,65,66,62,65,68,66,59,72,68,68,68,75,68,65.0,66.0,62.0,65.0,68.0,66.0,59.0,72.0,68.0,68.0,68.0,75.0,68.0
404,4598,426,Hundsheim,1805,35,34,39,45,41,49,40,54,58,52,60,51,52,37.43,34.86,41.44,49.68,43.18,48.68,42.32,55.74,61.04,56.72,63.55,55.95,52.65
403,4610,426,Hundsheim,1754,37,36,40,46,51,47,45,60,59,45,48,61,62,40.84,37.36,43.85,53.39,54.44,46.49,48.67,62.74,63.81,52.46,53.61,68.81,63.02
402,4571,426,Hundsheim,1713,35,37,33,49,44,42,43,57,46,45,52,52,53,39.97,38.76,37.99,58.56,48.46,41.34,47.75,60.55,52.22,54.66,59.26,62.12,54.33
401,4583,426,Hundsheim,1714,40,36,51,45,61,55,48,69,62,52,61,65,62,44.94,37.75,55.96,54.51,65.43,54.35,52.72,72.53,68.19,61.6,68.22,75.06,63.32
400,4593,426,Hundsheim,1812,37,46,62,54,45,50,66,72,96,70,67,67,79,39.24,46.79,64.24,58.3,47.01,49.7,68.14,73.6,98.8,74.35,70.27,71.55,79.6
399,4605,426,Hundsheim,1781,39,41,58,43,43,42,57,72,57,55,56,64,60,42.09,42.1,61.1,48.95,45.77,41.59,59.95,74.21,60.87,61.01,60.52,70.3,60.83
398,4614,426,Hundsheim,1632,39,43,50,43,49,47,53,51,53,46,45,53,62,46.21,45.56,57.23,56.87,55.47,46.05,59.89,56.15,62.03,60.0,55.53,67.67,63.92
397,4578,426,Hundsheim,1773,57,52,59,61,63,54,58,78,66,64,82,76,78,60.31,53.18,62.32,67.38,65.97,53.56,61.17,80.37,70.15,70.44,86.84,82.75,78.88
396,4586,426,Hundsheim,1685,42,45,44,47,48,53,43,59,55,53,52,50,56,47.74,47.04,49.76,58.05,53.15,52.24,48.49,63.1,62.19,64.16,60.39,61.69,57.53
395,4596,426,Hundsheim,1766,45,49,50,48,50,48,52,63,56,68,60,63,61,48.51,50.24,53.52,54.75,53.15,47.54,55.35,65.51,60.39,74.81,65.13,70.14,61.94
394,4608,426,Hundsheim,1707,38,39,43,49,55,56,41,64,63,55,54,54,61,43.14,40.82,48.15,58.88,59.61,55.32,45.91,67.67,69.43,64.98,61.51,64.46,62.37
393,4581,426,Hundsheim,1738,45,40,49,52,43,47,39,65,53,47,60,60,62,49.28,41.52,53.29,60.24,46.84,46.43,43.09,68.06,58.36,55.32,66.26,68.71,63.14
392,4589,426,Hundsheim,1708,54,53,47,47,44,48,57,66,64,54,66,60,59,59.11,54.81,52.13,56.83,48.58,47.32,61.88,69.65,70.4,63.92,73.47,70.4,60.36
391,4604,426,Hundsheim,1657,52,59,48,45,57,50,55,75,67,56,71,65,71,58.52,61.31,54.54,57.54,62.85,49.14,61.23,79.66,75.16,68.66,80.52,78.27,72.74
390,2620,941,Horvati-lik 9a,1983,70,71,72,59,69,70,85,62,74,64,69,64,65,67.82,68.46,68.74,55.39,66.32,70.71,80.69,61.34,77.49,64.42,65.43,59.91,63.68
389,2632,941,Horvati-lik 9a,2029,64,63,57,62,66,69,67,83,65,59,57,66,70,62.64,61.42,54.97,59.75,64.33,69.44,64.31,82.59,67.17,59.26,54.78,63.45,69.18
388,2641,941,Horvati-lik 9a,2040,75,60,73,72,65,59,66,73,54,52,66,62,64,73.84,58.65,71.27,70.07,63.57,59.38,63.7,72.65,55.86,52.22,64.1,59.82,63.3
387,2609,941,Horvati-lik 9a,1974,63,67,69,75,79,75,75,69,56,55,49,66,48,60.66,64.28,65.5,71.12,76.13,75.76,70.37,68.3,59.75,55.45,45.17,61.61,46.59
386,2627,941,Horvati-lik 9a,1913,69,67,91,80,74,75,74,89,64,61,67,72,64,65.57,63.01,85.88,74.31,69.79,76.11,67.21,87.97,69.49,61.65,61.39,65.57,61.93
385,2635,941,Horvati-lik 9a,1881,81,83,81,78,75,78,79,77,47,58,65,64,54,77.0,78.34,75.02,71.36,70.09,79.3,71.08,75.8,53.41,58.76,58.45,56.5,51.58
384,2619,941,Horvati-lik 9a,2044,69,63,68,66,62,73,83,70,62,65,60,55,59,67.91,61.73,66.37,64.19,60.66,73.35,80.84,69.67,63.74,65.21,58.22,52.96,58.34
383,2631,941,Horvati-lik 9a,1907,70,63,63,76,70,74,74,75,45,47,51,60,67,66.46,58.88,57.72,70.13,65.66,75.15,67.0,73.94,50.66,47.67,45.21,53.37,64.86
382,2638,941,Horvati-lik 9a,1956,72,74,80,73,67,76,70,80,50,51,53,55,58,69.34,70.9,76.02,68.59,63.73,76.86,64.73,79.2,54.26,51.51,48.64,50.01,56.39
381,2608,941,Horvati-lik 9a,1960,60,81,66,67,78,78,81,72,67,59,55,59,61,57.41,77.99,62.13,62.7,74.82,78.84,75.88,71.22,71.15,59.49,50.76,54.14,59.44
380,2626,941,Horvati-lik 9a,2105,55,61,56,63,74,87,66,64,47,49,53,51,51,55.0,61.0,56.0,63.0,74.0,87.0,66.0,64.0,47.0,49.0,53.0,51.0,51.0
379,2634,941,Horvati-lik 9a,1864,64,71,67,60,60,70,90,69,50,50,73,63,68,59.7,65.99,60.57,52.86,54.72,71.39,81.48,67.7,56.89,50.82,65.96,54.93,65.4
378,2618,941,Horvati-lik 9a,1962,67,72,65,77,72,85,66,80,58,50,61,57,67,64.45,69.03,61.18,72.76,68.86,85.83,60.95,79.23,62.09,50.49,56.82,52.21,65.46
377,2629,941,Horvati-lik 9a,2035,79,78,74,73,74,78,87,77,50,52,55,55,57,77.75,76.54,72.13,70.93,72.47,78.41,84.53,76.62,52.0,52.24,52.95,52.65,56.24
376,2637,941,Horvati-lik 9a,2001,69,66,74,64,63,63,69,82,62,57,57,62,60,67.14,63.84,71.23,60.92,60.72,63.6,65.32,81.44,64.97,57.35,53.96,58.52,58.88
375,2607,941,Horvati-lik 9a,1991,82,78,82,67,82,83,84,97,70,63,63,82,96,79.96,75.63,78.96,63.62,79.5,83.66,79.97,96.39,73.26,63.39,59.67,78.18,94.77
374,2623,941,Horvati-lik 9a,1995,72,63,58,75,78,65,70,66,58,61,56,60,57,70.04,60.71,55.07,71.74,75.59,65.64,66.11,65.41,61.15,61.37,52.78,56.31,55.81
373,2633,941,Horvati-lik 9a,1973,72,68,74,72,75,73,82,71,55,59,62,62,57,69.64,65.26,70.48,68.09,72.11,73.76,77.34,70.29,58.78,59.45,58.14,57.58,55.58
372,2617,941,Horvati-lik 9a,1855,72,57,65,72,83,69,78,66,53,63,58,67,64,67.53,51.8,58.33,64.59,77.52,70.45,69.17,64.66,60.15,63.85,50.69,58.62,61.3
371,2628,941,Horvati-lik 9a,1991,67,73,77,73,75,73,78,65,67,71,64,64,68,64.96,70.63,73.96,69.62,72.5,73.66,73.97,64.39,70.26,71.39,60.67,60.18,66.77
370,2636,941,Horvati-lik 9a,2045,73,68,82,70,64,72,77,78,62,61,57,64,70,71.93,66.75,80.4,68.22,62.68,72.35,74.88,77.68,63.72,61.2,55.25,61.99,69.35
369,2648,944,Horvati-lik 8,2088,75,83,74,68,65,76,70,65,60,65,66,58,63,75.51,84.55,74.88,69.41,66.09,78.22,70.47,65.24,60.71,64.26,66.19,59.36,62.77
